empID,A,Last Name,First Name,Department,Office,timestamp,type,prox-id,floor,zone
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:11:05,fixed-prox,lorosco001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:11:46,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:12:17,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:12:40,fixed-prox,lorosco001,1,2
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:15:16,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:15:57,fixed-prox,epavone001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:16:28,fixed-prox,epavone001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:20:18,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:21:00,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-02 08:21:31,fixed-prox,lorosco001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:30:33,fixed-prox,epavone001,1,2
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 08:31:28,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 08:32:09,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 08:32:40,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 08:33:00,fixed-prox,eklinger001,3,2
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:43:12,fixed-prox,epavone001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:43:54,fixed-prox,epavone001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:44:25,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-02 08:44:35,fixed-prox,epavone001,3,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 08:52:15,fixed-prox,iborrasca001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 08:53:28,fixed-prox,ldedos001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 08:56:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 08:56:15,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 08:58:04,fixed-prox,monda001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 08:58:04,fixed-prox,thagan001,2,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-02 09:00:54,fixed-prox,ostrum001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-02 09:01:36,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-02 09:02:07,fixed-prox,ostrum001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-02 09:02:28,fixed-prox,ostrum001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-02 09:02:35,fixed-prox,ostrum001,3,3
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 09:09:04,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 09:09:15,fixed-prox,cmorluniau001,2,6
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-02 09:33:56,fixed-prox,ibarranco001,1,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-02 09:34:38,fixed-prox,ibarranco001,2,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-02 09:35:09,fixed-prox,ibarranco001,3,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 09:37:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-02 09:37:25,fixed-prox,slea001,2,3
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 10:01:08,fixed-prox,cmorluniau001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 10:05:08,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 10:05:08,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 10:07:22,fixed-prox,monda001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 10:07:37,fixed-prox,ldedos001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 10:09:37,fixed-prox,thagan001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 10:14:06,fixed-prox,iborrasca001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 10:14:37,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-02 10:20:06,fixed-prox,monda001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 10:20:39,fixed-prox,monda001,2,2
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 10:27:20,fixed-prox,ncalixto001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 10:28:21,fixed-prox,monda001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 10:28:45,fixed-prox,ldedos001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 10:28:55,fixed-prox,thagan001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 10:30:30,fixed-prox,acalzas001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 10:30:31,fixed-prox,sparrino001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 10:30:34,fixed-prox,fmata001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 10:31:22,fixed-prox,knielson001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 10:33:24,fixed-prox,lalcazar001,2,6
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 10:35:14,fixed-prox,tseifert001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-06-02 10:35:31,fixed-prox,jholly001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 10:35:31,fixed-prox,gcazar001,2,6
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 10:35:56,fixed-prox,tseifert001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-02 10:36:13,fixed-prox,jholly001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-02 10:36:25,fixed-prox,jholly001,1,2
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 10:36:27,fixed-prox,tseifert001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 10:36:44,fixed-prox,tseifert001,1,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-02 11:15:27,fixed-prox,emintz001,3,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 11:18:42,fixed-prox,ldedos001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-02 11:22:16,fixed-prox,monda001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 11:24:09,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 11:24:09,fixed-prox,hmies001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 11:29:01,fixed-prox,cmorluniau001,2,6
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-02 11:30:06,fixed-prox,ibarranco001,3,6
jholly,7,Holly,Jama,Administration,2410,2016-06-02 11:30:12,fixed-prox,jholly001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 11:30:12,fixed-prox,tseifert001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-02 11:30:39,fixed-prox,emintz001,3,3
jholly,7,Holly,Jama,Administration,2410,2016-06-02 11:30:54,fixed-prox,jholly001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 11:30:54,fixed-prox,tseifert001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-02 11:31:09,fixed-prox,jholly001,2,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:31:35,fixed-prox,aribera001,3,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-02 11:31:37,fixed-prox,tseifert001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:32:16,fixed-prox,aribera001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:32:47,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:32:56,fixed-prox,aribera001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 11:33:44,fixed-prox,thagan001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 11:34:16,fixed-prox,acalzas001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 11:46:22,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 11:47:04,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 11:47:16,fixed-prox,acalzas001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 11:48:17,fixed-prox,gcazar001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 11:48:58,fixed-prox,gcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 11:49:10,fixed-prox,gcazar001,1,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:50:12,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:50:54,fixed-prox,aribera001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 11:51:25,fixed-prox,aribera001,3,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 11:52:16,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 11:52:57,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 11:53:15,fixed-prox,iborrasca001,1,2
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 11:55:21,fixed-prox,sparrino001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 11:55:21,fixed-prox,cmorluniau001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 11:56:02,fixed-prox,sparrino001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 11:56:02,fixed-prox,cmorluniau001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 11:56:11,fixed-prox,sparrino001,1,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 11:56:11,fixed-prox,cmorluniau001,1,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:00:10,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:00:51,fixed-prox,ldedos001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:01:06,fixed-prox,ldedos001,1,2
monda,38,Onda,Marin,Engineering,2400,2016-06-02 12:01:12,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-02 12:01:53,fixed-prox,monda001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-02 12:02:11,fixed-prox,monda001,1,2
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 12:02:20,fixed-prox,ncalixto001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 12:03:01,fixed-prox,ncalixto001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 12:03:16,fixed-prox,ncalixto001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 12:03:34,fixed-prox,thagan001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 12:04:15,fixed-prox,thagan001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 12:04:38,fixed-prox,thagan001,1,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 12:05:34,fixed-prox,jcastellanos001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-02 12:05:34,fixed-prox,slea001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 12:06:15,fixed-prox,jcastellanos001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-02 12:06:15,fixed-prox,slea001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 12:08:12,fixed-prox,lalcazar001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 12:08:19,fixed-prox,knielson001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 12:08:53,fixed-prox,lalcazar001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 12:08:53,fixed-prox,knielson001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 12:09:11,fixed-prox,lalcazar001,1,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 12:09:11,fixed-prox,knielson001,1,2
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 12:09:25,fixed-prox,fmata001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 12:10:06,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 12:10:15,fixed-prox,fmata001,1,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 12:15:22,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 12:15:22,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 12:16:03,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 12:16:03,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 12:16:18,fixed-prox,hmies001,1,2
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 12:16:18,fixed-prox,hmies001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 12:32:12,fixed-prox,gcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 12:32:54,fixed-prox,gcazar001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 12:39:18,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 12:39:54,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 12:40:10,fixed-prox,iborrasca001,2,6
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 12:46:19,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 12:47:00,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 12:47:31,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 12:47:48,fixed-prox,eklinger001,1,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 12:54:37,fixed-prox,acalzas001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-02 12:54:37,fixed-prox,slea001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 12:55:18,fixed-prox,acalzas001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-02 12:55:18,fixed-prox,slea001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:55:36,fixed-prox,ldedos001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 12:55:36,fixed-prox,jcastellanos001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 12:55:36,fixed-prox,sparrino001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 12:55:37,fixed-prox,acalzas001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:56:17,fixed-prox,ldedos001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 12:56:17,fixed-prox,jcastellanos001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 12:56:17,fixed-prox,sparrino001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 12:56:39,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 12:56:40,fixed-prox,cmorluniau001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 12:56:40,fixed-prox,ncalixto001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 12:57:21,fixed-prox,cmorluniau001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 12:57:21,fixed-prox,ncalixto001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 12:57:37,fixed-prox,cmorluniau001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 12:58:28,fixed-prox,fmata001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 12:58:28,fixed-prox,knielson001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 12:59:09,fixed-prox,fmata001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 12:59:09,fixed-prox,knielson001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-02 13:00:08,fixed-prox,aribera001,3,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 13:01:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-02 13:01:25,fixed-prox,slea001,2,3
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 13:02:36,fixed-prox,thagan001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 13:03:18,fixed-prox,thagan001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 13:03:40,fixed-prox,thagan001,2,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 13:03:57,fixed-prox,lalcazar001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 13:04:38,fixed-prox,lalcazar001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 13:06:03,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 13:06:03,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 13:06:44,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 13:06:44,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 13:07:35,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 13:07:35,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 13:10:57,fixed-prox,monda001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-02 13:11:38,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-02 13:11:57,fixed-prox,monda001,2,2
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 13:46:28,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 13:47:09,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 13:47:40,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-02 13:48:04,fixed-prox,eklinger001,3,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 13:56:45,fixed-prox,ldedos001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 13:57:21,fixed-prox,monda001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 13:57:30,fixed-prox,acalzas001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-02 13:58:34,fixed-prox,fmata001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 14:00:36,fixed-prox,thagan001,2,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-02 14:02:05,fixed-prox,jsanjorge001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 14:02:21,fixed-prox,ncalixto001,2,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-02 14:02:46,fixed-prox,jsanjorge001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-02 14:03:22,fixed-prox,knielson001,2,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-02 14:03:29,fixed-prox,jsanjorge001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-02 14:03:46,fixed-prox,jsanjorge001,3,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-02 14:04:31,fixed-prox,gcazar001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 14:05:23,fixed-prox,lalcazar001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-02 14:05:31,fixed-prox,sparrino001,2,6
emintz,54,Mintz,Emil,Executive,3220,2016-06-02 14:30:34,fixed-prox,emintz001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-02 14:31:16,fixed-prox,emintz001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-02 14:31:47,fixed-prox,emintz001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 14:50:17,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-02 14:53:17,fixed-prox,monda001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 14:55:33,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 14:56:09,fixed-prox,cmorluniau001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 14:59:42,fixed-prox,ldedos001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 15:06:01,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 15:06:01,fixed-prox,hmies001,2,6
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-02 15:10:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-02 15:12:25,fixed-prox,slea001,2,3
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 15:23:21,fixed-prox,ncalixto001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 15:27:27,fixed-prox,lalcazar001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 15:28:08,fixed-prox,lalcazar001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-02 15:33:48,fixed-prox,monda001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 15:33:49,fixed-prox,cmorluniau001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 15:34:02,fixed-prox,ncalixto001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 15:34:31,fixed-prox,cmorluniau001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 15:36:51,fixed-prox,lalcazar001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 15:37:33,fixed-prox,lalcazar001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 15:45:29,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 15:46:10,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 15:46:51,fixed-prox,cmorluniau001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 15:47:09,fixed-prox,iborrasca001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 15:47:11,fixed-prox,cmorluniau001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 15:47:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 15:47:15,fixed-prox,hmies001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 15:50:04,fixed-prox,thagan001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 15:50:36,fixed-prox,ldedos001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 16:06:04,fixed-prox,acalzas001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-02 16:09:04,fixed-prox,thagan001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 16:09:15,fixed-prox,cmorluniau001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-02 16:10:04,fixed-prox,monda001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-02 16:18:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-02 16:18:15,fixed-prox,hmies001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 16:18:28,fixed-prox,ldedos001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 16:25:15,fixed-prox,iborrasca001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 16:40:29,fixed-prox,ldedos001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 16:40:31,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-02 16:41:10,fixed-prox,iborrasca001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-02 16:41:11,fixed-prox,ldedos001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 16:41:56,fixed-prox,ncalixto001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-02 16:42:37,fixed-prox,ncalixto001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 16:43:23,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-02 16:44:04,fixed-prox,acalzas001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 16:44:27,fixed-prox,lalcazar001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-02 16:45:08,fixed-prox,lalcazar001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 16:45:34,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-02 16:46:15,fixed-prox,cmorluniau001,1,4
